category,usable_name,merchant_id,business_url,merchant_summary,extracted_products,product_type,revenue_model,operational_model,sales_channel,customer_type
Aviation Services,EODRONE,acct_1FcAxbCbEraDmeOC,https://eodrone.fr/,EOdrone is a professional drone operator specializing in aerial photography and videography for professionals in various sectors. They provide tailored drone services throughout the Auvergne-Rhône-Alpes region.,"[""Aerial photography"",""Aerial video"",""Ground photography"",""Thermographic studies"",""Technical inspection by drone"",""Audiovisual production"",""Drone training"",""3D/2D modeling"",""Event videos""]","[""Services""]","[""One-Time"",""Usage-Based Billing""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Aviation Services,PlaneSmart! Aviation LLC,acct_1Frto6KRPhMxvEXb,https://planesmart.com/,"PlaneSmart! Aviation offers comprehensive services including aircraft management, corporate shuttle services, charter flights, pilot services, and shared ownership arrangements for private jets and turboprop aircraft.","[""Aircraft Management"",""Corporate Shuttle Services"",""Charter Services"",""Pilot Services"",""Shared Ownership"",""Revenue Generation""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Aviation Services,ALM,acct_1IYsL5FQYT9q6x0v,http://almparavion.com,"ALM Par Avion is a flight school located near Montreal, specifically on the aerodrome in Beloeil (CSB3). They offer various pilot training services including licenses for leisure, private, and professional pilots. Their training is conducted by highly qualified instructors and includes unique experiences such as adrenaline training and scenic flights. Customers can access their services through direct inquiries via phone or their online platform.","[""Pilot Training"",""Private Pilot License"",""Commercial Pilot License"",""Flight Instructor Training"",""Adrenaline Experiences"",""Scenic Flights""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Aviation Services,DIVEMA CONCEPT,acct_1JbhTiHf5FH2MgLu,http://www.myflightconnect.com,My Flight Connect is a unique business aviation marketplace that connects aircraft operators with airports and service providers.,"[""Aircraft Operator modules"",""Service provider modules"",""Platform solutions"",""FBO \u0026 Airport Ops"",""Hangar \u0026 Outside ramp provider"",""Fuel Supplier"",""Helicopter transport provider""]","[""Services""]","[""Subscription""]","[""Marketplace""]","[""Online""]","[""B2B""]"
Aviation Services,OBNlashes,acct_1NiEeICFqyyGmoT9,https://outlashedbynaee.as.me/,"outlashedbynaee offers a range of aesthetic services, including brows and lash extensions. Customers can book their appointments online directly through the website.","[""Aesthetics"",""Brows"",""Full Sets"",""Infills"",""Package s""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Aviation Services,2K Aviation Creations SINGLE MEMBER P.C.,acct_1NoQ2cBQo61HfuOY,http://www.2kaviationcreations.com,"2K Aviation Creations specializes in handcrafted replica aircraft controls, custom cockpit hardware, combining engineering excellence with passion for aviation.","[""Replica aircraft controls"",""Custom cockpit hardware"",""Aviation desk lights"",""Aviation keyrings"",""Model kits"",""Custom awards \u0026 trophies""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Aviation Services,Corporate Helicopters,acct_1OAf1iQ517JWdSXa,http://www.corporatehelicopters.com,null,"[""Helicopter Tours"",""Helicopter Charters"",""Aerial Filming"",""Helicopter Sales"",""Flight Training""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Aviation Services,Airplan Flight Equipment Limited,acct_1Oj0xMEw2cuj1frt,http://www.afeonline.com,Europe’s principle publisher and distributor of pilot supplies and flying training products.,"[""pilot supplies"",""flying training products""]","[""Physical"",""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Aviation Services,EGMJ,acct_1Ot65LEKPcMjQ5AZ,https://littlegransdenflyingclub.co.uk/,Little Gransden Airfield is an airfield that offers flying lessons and has a thriving flying club and paramotoring club. It is home to the Global Stars aerobatic team and hosts events such as family airshows. The Airfield supports local and national children's charities.,"[""Flying lessons""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Physical"",""Online""]","[""B2C""]"
Blockchain Services,edeXa AG,acct_1HgRFJCrVDBl7fvq,https://edxconnector.edexa.network/,null,"[""edeXa Legacy Connectors"",""edeXa Intelligence""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B""]"
Blockchain Services,METLABS,acct_1PTLcH09kG1ID3wG,http://metlabs.io/,"Metlabs is a pioneer in the development of blockchain solutions and digital assets, recognized for its innovation and solid reputation in Spain and Latin America.","[""Blockchain consulting"",""Development of DApps"",""Asset tokenization"",""Real estate tokenization"",""Smart contract auditing"",""Legal advice on tokenization"",""Regulatory consulting on MiCA""]","[""Services""]","[""One-Time"",""Usage-Based Billing""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Blockchain Services,NodeTrace,acct_1RlvFnRuq43Kd0AW,https://nodetrace.xyz/,null,"[""Ethereum Archive Node"",""Debug API"",""Trace API""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Blockchain Services,OSTpole IMP,acct_1TLTEHKzEpK48yWe,https://ostimp.wixsite.com/422cannabisclub,"The 422 Cannabis Club is a Web3 platform that serves as the operational hub for Europe’s first tokenized cannabis infrastructure, bridging physical assets with decentralized technology for effective cannabis management.","[""Web3 platform access"",""Events on cannabis and Web3"",""Compliance webinars"",""Community for cannabis innovation""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2B"",""B2C""]"
Blockchain Services,"Mycelium Markets, Inc.",acct_1TNGOCPQ4dnj7GgY,https://mycelium.markets/,"Mycelium runs agent-led prediction markets, allowing autonomous agents to price the future across various domains including politics and sports. Users can create markets and watch autonomous traders price them based on a series of steps from idea creation to continuous repricing, with transparency in trade history and market dynamics.","[""Prediction Markets"",""Forecasting Services""]","[""Services""]","[""Usage-Based Billing""]","[""Marketplace""]","[""Online""]","[""B2B"",""B2C""]"
Blockchain Services,Righthium,acct_1TOh1SISp493o57h,http://Righthium.com,"Righthium provides bank-grade zero-trust verification solutions for property rights, eliminating title fraud with blockchain-verified records for institutions.","[""Property verification"",""Lease fraud prevention"",""Blockchain property rights"",""Property title verification"",""Deed verification""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B""]"
Business Consulting,Joe Saienni,acct_104GLT4LtDqhYdHr,https://linkedin.com/in/j-saienni-599b78199/,"LinkedIn provides services for managing professional identities and building networks, offering access to knowledge and opportunities.","[""Professional networking"",""Career development tools"",""Business insights""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct"",""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
Business Consulting,stockist.io,acct_16bVVtGwvkUzpmmA,http://istockist.com,"iStockist is a B2B eCommerce platform designed to streamline wholesale operations. It offers a customizable online store, customer-specific catalogs, and advanced automation tools for order management.","[""B2B eCommerce platform"",""Wholesale eCommerce software"",""Customer-specific catalogs"",""Ordering system"",""Order management"",""Draft orders""]","[""Digital"",""Services""]","[""Subscription"",""Usage-Based Billing""]","[""Direct""]","[""Online""]","[""B2B""]"
Business Consulting,BIKEPRO-SERVICING,acct_17xtWAEYZkx2SfT7,http://bikepro-servicing.co.uk/,"BikePro Servicing is a Hampshire-based, independent, UK business focused on the sale, inspection, servicing, and maintenance of all types of bicycles.","[""Bicycle maintenance services"",""E-bike conversions"",""Mobile collection and drop-off service""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Business Consulting,BIKEPRO-SERVICING,acct_19QE2wBCCajWcEY3,http://bikepro-servicing.co.uk/,"BikePro Servicing is a Hampshire-based, independent, UK business focused on the sale, inspection, servicing, and maintenance of all types of bicycles.","[""Bicycle maintenance services"",""E-bike conversions"",""Mobile collection and drop-off service""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Business Consulting,LANDED FOR SUCCESS,acct_1J87iRAKmVuwr6LN,https://landedforsuccess.com/,null,"[""Membership"",""Ebooks"",""Workbooks"",""Networking Events""]","[""Services"",""Digital""]","[""One-Time"",""Subscription""]","[""Marketplace""]","[""Online""]","[""B2B"",""B2C""]"
Business Consulting,Business Advice Agency,acct_1JVmziHv90SiXJiy,https://businessadviceagency.com.au/,"Business Advice Agency is dedicated to providing comprehensive support to businesses of all sizes through tailored guidance, certified consulting, and an extensive library of resources to foster entrepreneurial success.","[""Business coaching"",""Business advisory services"",""Startup resources"",""Digital marketing services"",""Education courses""]","[""Services""]","[""Subscription"",""One-Time""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Business Consulting,Ayruu,acct_1Lb3MKCovQzot6PS,http://www.ayruu.com,null,"[""Business travel management application"",""Travel booking services"",""Expense management services"",""Traveler management solutions""]","[""Services""]","[""Subscription""]","[""SaaS Platform""]","[""Online""]","[""B2B""]"
Business Consulting,SERVICES,acct_1Lzl0YJd3KljX4hS,http://www.Selfmadeservices.co,null,"[""Social Media Management"",""Virtual Assistant Support""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Business Consulting,"Chamber Technologies, LLC.",acct_1MDDNgL3nRnc46WB,http://www.chamberofcommerce.com,Chamber of Commerce specializes in helping small businesses grow their business online and facilitates connections between local businesses and area Chambers of Commerce worldwide.,"[""Business Membership"",""Advertising Services"",""Discount Programs""]","[""Services""]","[""One-Time"",""Subscription""]","[""Marketplace""]","[""Online""]","[""B2B"",""B2C""]"
Business Consulting,Makeoffice,acct_1N5OzSPA2oNzSL5U,https://makeoffice.dk/,"MAKE Office specializes in essential furniture, installations, and equipment for new offices, targeting businesses with 5-50 employees. They offer guidance for purchasing office furniture, kitchen equipment, and acoustic solutions without the need for a consulting firm.","[""Office furniture"",""Acoustic solutions"",""Kitchen equipment"",""Industrial kitchen appliances""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2B""]"
Childcare Services,Kidmoto Technologies,acct_18gyTKJ9P3wwo0Wq,https://kidmoto.taxi/,"Kidmoto provides a safe and convenient airport car service with pre-installed child car seats, catering primarily to families traveling with young children. The service is accessible through an easy-to-use mobile app available globally, allowing users to book rides in various cities efficiently.","[""Airport transportation service with pre-installed child car seats""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Childcare Services,Faniks Baby,acct_18jAlDAm2IbL4m6g,https://faniksbaby.com/,"Faniks Baby offers a range of products including adjustable swaddle blankets, bedside bassinet mattresses, and baby sleepers designed to improve newborn sleep safety and comfort.","[""swaddle blankets"",""bassinet mattress"",""baby sleeper""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Childcare Services,www.campthrive.org,acct_1AA5wZHt4QWuaDGP,http://campthrive.org/,"Camp Thrive is a summer camp program dedicated to collaborating with various parishes in California, helping children develop spiritually and socially through organized activities.","[""Summer camp program""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
